timestamp,generation_kw
2025-06-15 14:00:00+00:00,8442270.0
2025-06-15 13:30:00+00:00,8563950.0
2025-06-15 13:00:00+00:00,9015240.0
2025-06-15 12:30:00+00:00,8694670.0
2025-06-15 12:00:00+00:00,8555470.0
2025-06-15 11:30:00+00:00,9584060.0
2025-06-15 11:00:00+00:00,9571290.0
2025-06-15 10:30:00+00:00,9605110.0
2025-06-15 10:00:00+00:00,8961280.0
2025-06-15 09:30:00+00:00,8183030.0
2025-06-15 09:00:00+00:00,7119830.0
2025-06-15 08:30:00+00:00,6585000.0
2025-06-15 08:00:00+00:00,5662810.0
2025-06-15 07:30:00+00:00,4392420.0
2025-06-15 07:00:00+00:00,3223930.0
2025-06-15 06:30:00+00:00,2336160.0
2025-06-15 06:00:00+00:00,1577750.0
2025-06-15 05:30:00+00:00,914363.0
2025-06-15 05:00:00+00:00,431342.0
2025-06-15 04:30:00+00:00,111458.0
2025-06-15 04:00:00+00:00,1241.69
2025-06-15 03:30:00+00:00,0.0
2025-06-15 03:00:00+00:00,0.0
2025-06-15 02:30:00+00:00,0.0
2025-06-15 02:00:00+00:00,0.0
2025-06-15 01:30:00+00:00,0.0
2025-06-15 01:00:00+00:00,0.0
2025-06-15 00:30:00+00:00,0.0
2025-06-15 00:00:00+00:00,0.0
2025-06-14 23:30:00+00:00,0.0
2025-06-14 23:00:00+00:00,0.0
2025-06-14 22:30:00+00:00,0.0
2025-06-14 22:00:00+00:00,0.0
2025-06-14 21:30:00+00:00,0.0
2025-06-14 21:00:00+00:00,0.0
2025-06-14 20:30:00+00:00,12161.9
2025-06-14 20:00:00+00:00,192112.0
2025-06-14 19:30:00+00:00,572988.0
2025-06-14 19:00:00+00:00,1080840.0
2025-06-14 18:30:00+00:00,1878140.0
2025-06-14 18:00:00+00:00,2647060.0
2025-06-14 17:30:00+00:00,3634960.0
2025-06-14 17:00:00+00:00,4456770.0
2025-06-14 16:30:00+00:00,5608400.0
2025-06-14 16:00:00+00:00,6624800.0
2025-06-14 15:30:00+00:00,7261410.0
2025-06-14 15:00:00+00:00,7934990.0
2025-06-14 14:30:00+00:00,9144570.0
2025-06-14 14:00:00+00:00,9657150.0
2025-06-14 13:30:00+00:00,10485900.0
2025-06-14 13:00:00+00:00,10719000.0
2025-06-14 12:30:00+00:00,10777700.0
2025-06-14 12:00:00+00:00,10402400.0
2025-06-14 11:30:00+00:00,9955740.0
2025-06-14 11:00:00+00:00,9213780.0
2025-06-14 10:30:00+00:00,9023870.0
2025-06-14 10:00:00+00:00,7840810.0
2025-06-14 09:30:00+00:00,6845190.0
2025-06-14 09:00:00+00:00,5267960.0
2025-06-14 08:30:00+00:00,3865900.0
2025-06-14 08:00:00+00:00,2841110.0
2025-06-14 07:30:00+00:00,1864730.0
2025-06-14 07:00:00+00:00,1633680.0
2025-06-14 06:30:00+00:00,1326140.0
2025-06-14 06:00:00+00:00,910264.0
2025-06-14 05:30:00+00:00,702603.0
2025-06-14 05:00:00+00:00,302906.0
2025-06-14 04:30:00+00:00,49573.9
2025-06-14 04:00:00+00:00,2.73
2025-06-14 03:30:00+00:00,0.0
2025-06-14 03:00:00+00:00,0.0
2025-06-14 02:30:00+00:00,0.0
2025-06-14 02:00:00+00:00,0.0
2025-06-14 01:30:00+00:00,0.0
2025-06-14 01:00:00+00:00,0.0
2025-06-14 00:30:00+00:00,0.0
2025-06-14 00:00:00+00:00,0.0
2025-06-13 23:30:00+00:00,0.0
2025-06-13 23:00:00+00:00,0.0
2025-06-13 22:30:00+00:00,0.0
2025-06-13 22:00:00+00:00,0.0
2025-06-13 21:30:00+00:00,0.0
2025-06-13 21:00:00+00:00,0.0
2025-06-13 20:30:00+00:00,5536.0
2025-06-13 20:00:00+00:00,87388.1
2025-06-13 19:30:00+00:00,290540.0
2025-06-13 19:00:00+00:00,654579.0
2025-06-13 18:30:00+00:00,1143470.0
2025-06-13 18:00:00+00:00,1743540.0
2025-06-13 17:30:00+00:00,2523100.0
2025-06-13 17:00:00+00:00,3709540.0
2025-06-13 16:30:00+00:00,4782680.0
2025-06-13 16:00:00+00:00,6058510.0
2025-06-13 15:30:00+00:00,7258400.0
2025-06-13 15:00:00+00:00,8421510.0
2025-06-13 14:30:00+00:00,9344240.0
2025-06-13 14:00:00+00:00,10102700.0
2025-06-13 13:30:00+00:00,10762300.0
2025-06-13 13:00:00+00:00,10998000.0
2025-06-13 12:30:00+00:00,11301300.0
2025-06-13 12:00:00+00:00,11603200.0
2025-06-13 11:30:00+00:00,11576500.0
2025-06-13 11:00:00+00:00,11367400.0
2025-06-13 10:30:00+00:00,10778400.0
2025-06-13 10:00:00+00:00,9965710.0
2025-06-13 09:30:00+00:00,9018190.0
2025-06-13 09:00:00+00:00,8049390.0
2025-06-13 08:30:00+00:00,6854660.0
2025-06-13 08:00:00+00:00,5910150.0
2025-06-13 07:30:00+00:00,4793080.0
2025-06-13 07:00:00+00:00,3598970.0
2025-06-13 06:30:00+00:00,2572640.0
2025-06-13 06:00:00+00:00,1695910.0
2025-06-13 05:30:00+00:00,1004520.0
2025-06-13 05:00:00+00:00,454609.0
2025-06-13 04:30:00+00:00,104185.0
2025-06-13 04:00:00+00:00,712.4
2025-06-13 03:30:00+00:00,0.0
2025-06-13 03:00:00+00:00,0.0
2025-06-13 02:30:00+00:00,0.0
2025-06-13 02:00:00+00:00,0.0
2025-06-13 01:30:00+00:00,0.0
2025-06-13 01:00:00+00:00,0.0
